Date,AGRO,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2023-05-04,33.80952453613281,269.9988708496094,477.343017578125,631.344482421875,30.840417861938477,238.57354736328125,12.134441375732422,205.6194610595703,1087.99658203125,202.1999969482422,390.2395324707031,297.2392883300781,523.9014892578125,5596.6494140625,588.3499755859375,174.26571655273438,449.7964782714844,404.18414306640625,931.5020751953125,179.08843994140625,310.5949401855469,72.33663177490234,476.875
2023-05-05,35.14285659790039,271.98779296875,506.1811828613281,674.0847778320312,31.88585090637207,253.18667602539062,12.396334648132324,222.1290283203125,1013.9968872070312,204.0,422.6044616699219,297.2392883300781,555.5679931640625,5675.62353515625,623.4500122070312,183.64453125,462.9495849609375,424.7424621582031,1031.2989501953125,183.85923767089844,311.5565490722656,74.45123291015625,520.2550048828125
2023-05-08,35.42856979370117,281.9325256347656,523.249267578125,684.6763305664062,32.12344741821289,256.23876953125,12.374510765075684,225.32827758789062,1037.996826171875,209.39999389648438,432.9361267089844,297.2392883300781,547.046142578125,5727.94677734375,621.9500122070312,194.30226135253906,468.52972412109375,449.9554748535156,1057.1954345703125,189.364013671875,333.1924133300781,75.68472290039062,531.2550048828125
2023-05-09,36.19047546386719,300.82745361328125,526.0401000976562,693.4403686523438,31.933372497558594,261.37188720703125,12.570931434631348,216.24404907226562,1046.4967041015625,210.75,434.5543212890625,301.9928894042969,544.2861328125,5837.42724609375,626.3499755859375,192.73912048339844,468.1809387207031,464.3075256347656,1066.259033203125,194.13479614257812,340.8851623535156,75.86095428466797,534.0499877929688
2023-05-10,36.14285659790039,303.3136291503906,535.1808471679688,688.5391235351562,31.980894088745117,264.5165100097656,12.98559856414795,215.2171173095703,1031.496826171875,208.1999969482422,440.7783203125,301.9928894042969,535.8126831054688,6494.306640625,635.3499755859375,197.4285125732422,483.9746398925781,467.79852294921875,1056.811767578125,198.171630859375,348.0971374511719,75.86095428466797,528.0700073242188
2023-05-11,36.9523811340332,298.34130859375,554.4331665039062,702.702880859375,31.88585090637207,263.3603820800781,12.85465145111084,210.9119873046875,1051.4967041015625,210.0,458.45416259765625,301.9928894042969,535.4254150390625,6857.2392578125,658.9500122070312,201.3600311279297,475.75396728515625,467.02276611328125,1105.9189453125,203.6763916015625,333.6732177734375,79.03282928466797,537.5
2023-05-12,37.71428680419922,304.30810546875,572.6337280273438,717.3648681640625,32.83625030517578,271.08319091796875,12.701878547668457,216.4415283203125,1047.9967041015625,213.75,460.40447998046875,301.9928894042969,574.887451171875,6815.24755859375,700.9500122070312,207.470458984375,478.6934509277344,486.0295104980469,1180.8265380859375,209.18116760253906,348.0971374511719,79.91393280029297,531.1199951171875
2023-05-15,40.0476188659668,304.8053283691406,587.3157348632812,714.665283203125,32.361053466796875,273.0716552734375,12.723703384399414,222.5635223388672,1023.996826171875,210.75,450.65362548828125,301.9928894042969,579.0031127929688,6870.73779296875,695.8499755859375,206.14418029785156,477.4479064941406,496.8905029296875,1148.1204833984375,208.81417846679688,349.5395202636719,81.23551940917969,528.39501953125
2023-05-16,41.33333206176758,317.73345947265625,559.0035400390625,688.1237182617188,31.69577407836914,272.47052001953125,12.920125007629395,227.06610107421875,1036.496826171875,202.75,435.6746826171875,301.9928894042969,592.0764770507812,6825.74560546875,682.2000122070312,196.0548553466797,465.0919494628906,517.4487915039062,1119.15478515625,208.81417846679688,362.0402526855469,80.88311004638672,521.2849731445312
2023-05-17,42.666664123535156,332.6505126953125,580.0355224609375,716.2434692382812,31.60073471069336,284.0777587890625,13.618510246276855,235.0049285888672,1080.9967041015625,211.0,453.5165710449219,301.9928894042969,595.0300903320312,6809.748046875,692.1500244140625,203.30210876464844,477.04931640625,531.80078125,1162.411376953125,219.08975219726562,368.7713928222656,82.29283142089844,535.885009765625
2023-05-18,41.761905670166016,340.10906982421875,575.181884765625,714.6236572265625,32.59865188598633,280.60943603515625,13.83675479888916,237.4537353515625,1150.9964599609375,213.5500030517578,456.1307067871094,301.9928894042969,592.8511962890625,6873.736328125,700.1500244140625,205.85997009277344,475.85357666015625,535.6797485351562,1173.72900390625,216.15386962890625,380.7913513183594,82.2047348022461,538.9450073242188
